Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Strawberry Mochi","Sushi Slab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114448737/strawberry-mochi,2.0,-1,Sport,5.8+,1,,39.74063,-105.40797
"Crystal Lake Sashimi","Sushi Slab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114588401/crystal-lake-sashimi,2.5,-1,Sport,5.10a,1,50,39.74063,-105.40797
"Leftover Salmon","Sushi Slab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/117330110/leftover-salmon,2.3,-1,Sport,5.11b,1,50,39.74063,-105.40797
"Sea Anemone","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115154986/sea-anemone,1.4,-1,Sport,5.7,1,60,39.7422,-105.40942
"Don't Touch This","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114949604/dont-touch-this,1.5,-1,Sport,5.8,1,60,39.7422,-105.40942
"OZ NR2","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122951662/oz-nr2,1.0,-1,Sport,5.8,1,80,39.7422,-105.40942
"OZ NR3","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122951797/oz-nr3,1.0,-1,Sport,5.8,1,80,39.7422,-105.40942
"Great Barrier Reef","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114949932/great-barrier-reef,3.0,-1,Sport,5.9,1,90,39.7422,-105.40942
"1st new route right of GBR [OZ NR1]","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122951520/1st-new-route-right-of-gbr-oz-nr1,1.0,-1,Sport,5.9+,1,80,39.7422,-105.40942
"Permit This","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114949073/permit-this,2.6,-1,Sport,5.10a,1,60,39.7422,-105.40942
"Gone Walkabout","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114949260/gone-walkabout,2.4,-1,Sport,5.10a,1,80,39.7422,-105.40942
"OZ NR4","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122951926/oz-nr4,2.0,-1,Sport,5.10a,1,90,39.7422,-105.40942
"OZ NR6","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122952129/oz-nr6,2.0,-1,Sport,5.10b,1,95,39.7422,-105.40942
"Box Jellyfish","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114949441/box-jellyfish,1.6,-1,Sport,5.10c,1,55,39.7422,-105.40942
"Steve Irwin Memorial Arete","The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115155043/steve-irwin-memorial-arete,2.3,-1,Sport,5.11-,1,50,39.7422,-105.40942
Wes,"The Oz > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115155005/wes,1.0,-1,Sport,5.12a,1,70,39.7422,-105.40942
"Flip Me a Lucky","The Fish Bowl > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114964916/flip-me-a-lucky,0.6,-1,Sport,5.9,1,65,39.74303,-105.40187
"Bottom Feeder","The Fish Bowl > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114310167/bottom-feeder,0.8,-1,Sport,5.9+,1,65,39.74303,-105.40187
"Big Fish","The Fish Bowl > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114965037/big-fish,1.8,-1,Sport,5.10b,1,80,39.74303,-105.40187
"Spinnin’ Wheels","Carbage > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114969438/spinnin-wheels,2.2,-1,Sport,5.10c,1,40,39.74273,-105.40875
Carbage,"Carbage > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115124876/carbage,2.0,-1,Sport,5.10d,1,45,39.74273,-105.40875
"Robert’s Arete","Carbage > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115154471/roberts-arete,1.5,-1,Sport,5.10d,1,85,39.74273,-105.40875
"Carbago Delenda Est","Carbage > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115145724/carbago-delenda-est,2.3,-1,Sport,5.11a,1,45,39.74273,-105.40875
Ripspeed,"Carbage > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115173677/ripspeed,1.5,-1,Sport,5.11a,1,85,39.74273,-105.40875
"The Trump Card","Trump Tower > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115004671/the-trump-card,1.5,-1,Sport,5.10c,1,50,39.74227,-105.40951
"For the Deplorables","Trump Tower > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115004655/for-the-deplorables,1.0,-1,Sport,5.11a,1,50,39.74227,-105.40951
"Mr. Bigly","Trump Tower > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115004619/mr-bigly,3.0,-1,Sport,5.12a,1,50,39.74227,-105.40951
J.A.M.P.B,"Broverhang > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120722853/jampb,1.7,-1,Sport,5.11a,1,50,39.73813,-105.41644
"Forget Me Knots","Broverhang > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120722704/forget-me-knots,2.5,-1,Sport,5.11c,-19,40,39.73813,-105.41644
"Funyun Warm Up","Funyun Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120931621/funyun-warm-up,2.5,-1,Sport,5.11b,1,60,39.73987,-105.32452
Ghostryder,"Funyun Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120931670/ghostryder,2.5,-1,Sport,5.12b,1,50,39.73987,-105.32452
Mindbender,"Funyun Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120931739/mindbender,3.0,-1,Sport,5.12c,1,60,39.73987,-105.32452
Featherweight,"Funyun Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122392620/featherweight,4.0,-1,Sport,5.12c,1,60,39.73987,-105.32452
"People Called Romanes They Go the House","Wabble of Wowdy Webels Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122269252/people-called-romanes-they-go-the-house,2.0,-1,Sport,5.10c,1,30,39.73279,-105.4159
"Fight the Oppressors","Wabble of Wowdy Webels Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121190751/fight-the-oppressors,3.0,-1,Sport,5.11a,1,25,39.73279,-105.4159
"The Meek are the Problem","Wabble of Wowdy Webels Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122269262/the-meek-are-the-problem,2.5,-1,Sport,5.12a,1,30,39.73279,-105.4159
"Solidarity Brother","Wabble of Wowdy Webels Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122269239/solidarity-brother,2.5,-1,Sport,5.12b,1,30,39.73279,-105.4159
"I Like Orders","Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121191266/i-like-orders,2.6,-1,Sport,5.10b,1,60,39.73279,-105.41589
"This Calls for Immediate Discussion","Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121191047/this-calls-for-immediate-discussion,1.0,-1,Sport,5.10c,1,60,39.73279,-105.41589
"Well Done, Sergeant","Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121190697/well-done-sergeant,3.0,-1,Sport,5.11a,1,60,39.73279,-105.41589
"One Total Catastrophe is Just the Beginning","Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121191109/one-total-catastrophe-is-just-the-beginning,2.0,-1,Sport,5.11b,1,60,39.73279,-105.41589
"Even Birds Need Insurance","The Nest > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121887451/even-birds-need-insurance,1.0,-1,Sport,"5.9+ PG13",1,45,39.73926,-105.41377
"Learning To Fly","The Nest > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121887437/learning-to-fly,1.3,-1,Sport,5.10-,1,50,39.73926,-105.41377
Babushka,"The Nest > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122566865/babushka,3.0,-1,Sport,5.11-,1,90,39.73926,-105.41377
